Company Name,Quarter,Sector,Market Regime (Bull / Bear),Quarterly Stock Return (%),30-Day Post-Earnings Return (%),Stock P/E,P/B Ratio,EV/EBITDA,Dividend Yield (%),ROE (%),ROCE (%),OPM (%),Debt-to-Equity Ratio,Current Ratio,Interest Coverage Ratio,Sales Growth YoY (%),Net Profit Growth YoY (%),Beta (trailing),Market Cap (Cr),Actual EPS (Quarterly),Earnings Surprise Score (%),News Sentiment Score (-1 to +1),News Volume (articles per quarter)
Latent View Analytics Ltd,Mar 2025,IT,Bear,-24.77,-5.96,26.7,2.97,20.02,0.0,11.9,15.8,24.0,0.35,1.65,11.0,29.61,30.77,1.05,5224.0,2.59,17.73,0.92,19
Latent View Analytics Ltd,Mar 2026,IT,Bear,-44.81,-1.95,26.7,2.97,20.02,0.0,11.9,15.8,23.0,0.35,1.65,22.67,22.46,7.84,1.05,5224.0,2.55,-1.54,0.48,26
Latent View Analytics Ltd,Sep 2023,IT,Bull,9.55,15.88,26.7,2.97,20.02,0.0,11.9,15.8,20.0,0.35,1.65,31.0,-45.64,-27.66,1.05,5224.0,1.66,-34.9,-0.3,18
Latent View Analytics Ltd,Sep 2024,IT,Bull,-6.79,11.26,26.7,2.97,20.02,0.0,11.9,15.8,22.0,0.35,1.65,45.0,21.51,-8.89,1.05,5224.0,1.94,16.87,0.34,27
Latent View Analytics Ltd,Sep 2025,IT,Bear,-0.4,2.35,26.7,2.97,20.02,0.0,11.9,15.8,22.0,0.35,1.65,18.67,11.21,-9.8,1.05,5224.0,2.15,10.82,0.65,27
Laurus Labs Ltd,Dec 2023,Pharma,Bull,8.36,-9.44,97.3,20.05,72.97,0.1,18.3,17.8,15.0,0.35,1.65,3.55,8.41,5.51,1.05,106387.0,0.43,8.7,0.66,31
Laurus Labs Ltd,Dec 2024,Pharma,Bear,28.53,2.13,97.3,20.05,72.97,0.1,18.3,17.8,20.0,0.35,1.65,4.91,8.41,5.51,1.05,106387.0,1.71,150.0,0.9,34
Laurus Labs Ltd,Dec 2025,Pharma,Bull,27.17,4.65,97.3,20.05,72.97,0.1,18.3,17.8,27.0,0.35,1.65,12.31,8.41,5.51,1.05,106387.0,4.66,150.0,0.86,34
Laurus Labs Ltd,Jun 2023,Pharma,Bull,20.78,2.29,97.3,20.05,72.97,0.1,18.3,17.8,14.0,0.35,1.65,4.28,8.41,5.51,1.05,106387.0,0.46,-90.13,-0.25,27
Laurus Labs Ltd,Jun 2024,Pharma,Bull,4.86,17.71,97.3,20.05,72.97,0.1,18.3,17.8,14.0,0.35,1.65,3.49,0.0,-43.48,1.05,106387.0,0.23,-50.0,0.36,25
Laurus Labs Ltd,Jun 2025,Pharma,Bull,21.2,3.51,97.3,20.05,72.97,0.1,18.3,17.8,24.0,0.35,1.65,7.35,10.95,74.19,1.05,106387.0,3.02,150.0,0.91,25
Laurus Labs Ltd,Jun 2026,Pharma,Bull,46.22,7.12,97.3,20.05,72.97,0.1,18.3,17.8,32.0,0.35,1.65,15.19,13.95,43.65,1.05,106387.0,6.8,125.17,0.84,26
Laurus Labs Ltd,Mar 2024,Pharma,Bull,-9.4,-0.58,97.3,20.05,72.97,0.1,18.3,17.8,17.0,0.35,1.65,4.82,21.83,177.78,1.05,106387.0,1.4,-79.41,0.92,33
Laurus Labs Ltd,Mar 2025,Pharma,Bear,-0.37,10.42,97.3,20.05,72.97,0.1,18.3,17.8,24.0,0.35,1.65,7.52,43.93,724.9,1.05,106387.0,4.33,150.0,0.77,28
Laurus Labs Ltd,Mar 2026,Pharma,Bear,-10.6,5.34,97.3,20.05,72.97,0.1,18.3,17.8,28.0,0.35,1.65,12.8,15.41,74.07,1.05,106387.0,5.17,19.4,0.9,29
Laurus Labs Ltd,Sep 2023,Pharma,Bull,10.76,4.26,97.3,20.05,72.97,0.1,18.3,17.8,15.0,0.35,1.65,4.48,-39.59,-89.78,1.05,106387.0,0.69,-86.65,0.72,33
Laurus Labs Ltd,Sep 2024,Pharma,Bull,7.61,18.57,97.3,20.05,72.97,0.1,18.3,17.8,15.0,0.35,1.65,3.36,-15.0,-73.33,1.05,106387.0,0.37,-46.38,0.57,30
Laurus Labs Ltd,Sep 2025,Pharma,Bear,12.83,-1.66,97.3,20.05,72.97,0.1,18.3,17.8,24.0,0.35,1.65,10.07,-3.9,-16.74,1.05,106387.0,3.61,150.0,0.82,34
Lemon Tree Hotels Ltd,Dec 2023,Other,Bull,1.44,-0.13,32.4,5.97,24.3,0.0,19.4,14.0,49.0,0.35,1.65,2.66,4.82,1.82,1.05,8301.0,0.45,8.7,0.64,28
Lemon Tree Hotels Ltd,Dec 2024,Other,Bear,25.64,-6.32,32.4,5.97,24.3,0.0,19.4,14.0,52.0,0.35,1.65,3.68,4.82,1.82,1.05,8301.0,0.79,75.56,0.88,25
Lemon Tree Hotels Ltd,Dec 2025,Other,Bull,-4.22,-0.37,32.4,5.97,24.3,0.0,19.4,14.0,50.0,0.35,1.65,5.0,4.82,1.82,1.05,8301.0,0.79,0.0,0.84,25
Lemon Tree Hotels Ltd,Jun 2023,Other,Bull,21.22,29.5,32.4,5.97,24.3,0.0,19.4,14.0,47.0,0.35,1.65,2.21,4.82,1.82,1.05,8301.0,0.3,-62.03,0.46,29
Lemon Tree Hotels Ltd,Jun 2024,Other,Bull,4.81,11.26,32.4,5.97,24.3,0.0,19.4,14.0,43.0,0.35,1.65,2.21,-7.59,-54.55,1.05,8301.0,0.25,-16.67,-0.2,26
Lemon Tree Hotels Ltd,Jun 2025,Other,Bull,2.23,14.64,32.4,5.97,24.3,0.0,19.4,14.0,44.0,0.35,1.65,3.11,-10.99,-40.0,1.05,8301.0,0.48,92.0,0.92,28
Lemon Tree Hotels Ltd,Jun 2026,Other,Bull,8.21,-0.93,32.4,5.97,24.3,0.0,19.4,14.0,43.0,0.35,1.65,4.14,-15.02,-30.49,1.05,8301.0,0.58,20.83,0.71,22
Lemon Tree Hotels Ltd,Mar 2024,Other,Bull,9.98,3.82,32.4,5.97,24.3,0.0,19.4,14.0,52.0,0.35,1.65,3.23,45.98,200.0,1.05,8301.0,0.85,46.55,0.79,22
Lemon Tree Hotels Ltd,Mar 2025,Other,Bear,-19.24,-0.15,32.4,5.97,24.3,0.0,19.4,14.0,54.0,0.35,1.65,4.32,41.42,440.0,1.05,8301.0,1.07,25.88,0.9,24
Lemon Tree Hotels Ltd,Mar 2026,Other,Bear,-35.99,-3.6,32.4,5.97,24.3,0.0,19.4,14.0,52.0,0.35,1.65,5.51,31.65,141.67,1.05,8301.0,1.15,7.48,0.84,20
Lemon Tree Hotels Ltd,Sep 2023,Other,Bull,21.33,3.86,32.4,5.97,24.3,0.0,19.4,14.0,45.0,0.35,1.65,2.17,-34.2,-54.39,1.05,8301.0,0.29,-74.78,-0.7,29
Lemon Tree Hotels Ltd,Sep 2024,Other,Bull,-15.88,21.56,32.4,5.97,24.3,0.0,19.4,14.0,46.0,0.35,1.65,2.57,-13.15,-58.33,1.05,8301.0,0.37,27.59,0.88,25
Lemon Tree Hotels Ltd,Sep 2025,Other,Bear,19.22,2.88,32.4,5.97,24.3,0.0,19.4,14.0,43.0,0.35,1.65,3.12,-19.26,-61.11,1.05,8301.0,0.44,18.92,0.84,21
Lenskart Solutions Ltd,Dec 2024,Other,Bear,-15.16,-4.62,180.0,13.56,135.0,0.0,6.33,8.08,13.0,0.35,1.65,6.18,4.82,1.82,1.05,118577.0,0.02,0.32,0.91,33
Lenskart Solutions Ltd,Dec 2025,Other,Bull,11.81,2.7,180.0,13.56,135.0,0.0,6.33,8.08,20.0,0.35,1.65,9.43,4.82,1.82,1.05,118577.0,0.76,148.0,0.95,31
Lenskart Solutions Ltd,Jun 2025,Other,Bull,15.34,3.61,180.0,13.56,135.0,0.0,6.33,8.08,18.0,0.35,1.65,8.2,4.82,1.82,1.05,118577.0,0.78,2.63,0.78,28
Lenskart Solutions Ltd,Jun 2026,Other,Bull,2.61,4.7,180.0,13.56,135.0,0.0,6.33,8.08,22.0,0.35,1.65,11.09,4.82,1.82,1.05,118577.0,1.28,64.1,0.87,32
Lenskart Solutions Ltd,Mar 2025,Other,Bear,1634.68,1881.4,180.0,13.56,135.0,0.0,6.33,8.08,17.0,0.35,1.65,6.08,3.54,724.9,1.05,118577.0,2.84,121.87,0.8,30
Lenskart Solutions Ltd,Mar 2026,Other,Bear,13.87,5.3,180.0,13.56,135.0,0.0,6.33,8.08,21.0,0.35,1.65,12.18,9.01,53.38,1.05,118577.0,1.15,-59.51,0.95,30
Lenskart Solutions Ltd,Sep 2024,Other,Bull,14.54,7.01,180.0,13.56,135.0,0.0,6.33,8.08,16.0,0.35,1.65,11.0,-8.34,40.98,1.05,118577.0,11.08,150.0,0.93,33
Lenskart Solutions Ltd,Sep 2025,Other,Bear,-18.4,-6.08,180.0,13.56,135.0,0.0,6.33,8.08,20.0,0.35,1.65,9.18,-22.77,-54.82,1.05,118577.0,1.24,-88.81,0.49,30
LIC Housing Finance Ltd,Dec 2023,Banking,Bull,12.32,-6.64,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,9.96,1.05,30963.0,21.25,8.7,0.84,29
LIC Housing Finance Ltd,Dec 2024,Banking,Bear,-9.28,-8.36,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,9.96,1.05,30963.0,26.09,22.78,0.9,28
LIC Housing Finance Ltd,Dec 2025,Banking,Bull,-6.52,-3.31,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,9.96,1.05,30963.0,25.42,-2.57,0.74,24
LIC Housing Finance Ltd,Jun 2023,Banking,Bull,17.58,11.62,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,9.96,1.05,30963.0,23.98,-5.66,0.46,29
LIC Housing Finance Ltd,Jun 2024,Banking,Bull,25.24,11.35,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,11.72,1.05,30963.0,23.75,-0.96,0.54,27
LIC Housing Finance Ltd,Jun 2025,Banking,Bull,10.22,1.64,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,-4.95,1.05,30963.0,24.8,4.42,0.1,25
LIC Housing Finance Ltd,Jun 2026,Banking,Bull,9.4,9.53,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,7.22,1.05,30963.0,27.25,9.88,0.51,23
LIC Housing Finance Ltd,Mar 2024,Banking,Bull,8.51,15.95,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,-17.97,1.05,30963.0,19.66,-27.85,-0.57,30
LIC Housing Finance Ltd,Mar 2025,Banking,Bear,-6.07,-3.99,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,5.21,1.05,30963.0,24.97,27.01,0.74,23
LIC Housing Finance Ltd,Mar 2026,Banking,Bear,-7.58,2.28,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,9.46,1.05,30963.0,27.13,8.65,0.74,28
LIC Housing Finance Ltd,Sep 2023,Banking,Bull,19.51,15.94,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,-20.48,1.05,30963.0,21.67,-20.13,0.57,29
LIC Housing Finance Ltd,Sep 2024,Banking,Bull,-17.77,2.16,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,22.74,1.05,30963.0,24.14,11.4,0.92,24
LIC Housing Finance Ltd,Sep 2025,Banking,Bear,-5.95,-6.93,5.61,0.75,4.21,1.78,14.4,8.59,44.0,0.45,1.65,14.93,8.74,-1.82,1.05,30963.0,24.53,1.62,0.62,22
Life Insurance Corporation of India,Dec 2023,Banking,Bull,29.0,-3.51,8.51,2.89,6.38,2.47,37.8,35.1,4.3,0.45,1.65,14.93,8.74,9.96,1.05,511186.0,7.49,8.7,0.76,32
Life Insurance Corporation of India,Dec 2024,Banking,Bear,-10.8,-12.06,8.51,2.89,6.38,2.47,37.8,35.1,6.0,0.45,1.65,14.93,8.74,9.96,1.05,511186.0,8.7,16.15,0.62,38
Life Insurance Corporation of India,Dec 2025,Banking,Bull,-5.44,-2.58,8.51,2.89,6.38,2.47,37.8,35.1,5.0,0.45,1.65,14.93,8.74,9.96,1.05,511186.0,10.22,17.47,0.82,29
Life Insurance Corporation of India,Jun 2023,Banking,Bull,16.11,1.78,8.51,2.89,6.38,2.47,37.8,35.1,5.0,0.45,1.65,14.93,8.74,9.96,1.05,511186.0,7.62,-25.44,0.13,32
Life Insurance Corporation of India,Jun 2024,Banking,Bull,1.87,-2.19,8.51,2.89,6.38,2.47,37.8,35.1,4.6,0.45,1.65,14.93,-0.98,11.59,1.05,511186.0,8.34,9.45,0.44,37
Life Insurance Corporation of India,Jun 2025,Banking,Bull,21.94,-1.73,8.51,2.89,6.38,2.47,37.8,35.1,4.7,0.45,1.65,14.93,10.27,-0.49,1.05,511186.0,8.66,3.84,0.88,37
Life Insurance Corporation of India,Jun 2026,Banking,Bull,18.44,2.93,8.51,2.89,6.38,2.47,37.8,35.1,6.0,0.45,1.65,14.93,1.66,5.24,1.05,511186.0,10.74,24.02,0.84,29
Life Insurance Corporation of India,Mar 2024,Banking,Bull,7.1,7.76,8.51,2.89,6.38,2.47,37.8,35.1,0.7,0.45,1.65,14.93,25.53,43.68,1.05,511186.0,10.94,1.86,0.82,31
Life Insurance Corporation of India,Mar 2025,Banking,Bear,-10.82,11.62,8.51,2.89,6.38,2.47,37.8,35.1,9.0,0.45,1.65,14.93,14.71,80.86,1.05,511186.0,15.05,37.57,0.79,32
Life Insurance Corporation of India,Mar 2026,Banking,Bear,-14.91,-0.06,8.51,2.89,6.38,2.47,37.8,35.1,4.1,0.45,1.65,14.93,23.18,114.21,1.05,511186.0,18.55,23.26,0.88,29
Life Insurance Corporation of India,Sep 2023,Banking,Bull,3.79,31.2,8.51,2.89,6.38,2.47,37.8,35.1,4.2,0.45,1.65,14.93,-15.36,-40.87,1.05,511186.0,6.35,-65.77,-0.08,31
Life Insurance Corporation of India,Sep 2024,Banking,Bull,1.61,3.34,8.51,2.89,6.38,2.47,37.8,35.1,2.9,0.45,1.65,14.93,-3.18,-44.21,1.05,511186.0,6.11,-3.78,-0.62,37
Life Insurance Corporation of India,Sep 2025,Banking,Bear,-6.04,-6.39,8.51,2.89,6.38,2.47,37.8,35.1,3.9,0.45,1.65,14.93,-0.66,-46.97,1.05,511186.0,7.98,30.61,0.88,31
Linde India Ltd,Dec 2023,Chemicals,Bull,-5.75,4.11,97.2,12.46,72.9,0.06,13.6,18.2,26.0,0.35,1.65,186.0,4.4,0.0,1.05,53108.0,14.08,8.7,0.76,29
Linde India Ltd,Dec 2024,Chemicals,Bear,-28.67,14.91,97.2,12.46,72.9,0.06,13.6,18.2,32.0,0.35,1.65,96.0,4.4,0.0,1.05,53108.0,13.64,-3.12,0.03,28
Linde India Ltd,Dec 2025,Chemicals,Bull,-4.96,9.14,97.2,12.46,72.9,0.06,13.6,18.2,37.0,0.35,1.65,42.83,4.4,0.0,1.05,53108.0,22.67,66.2,0.7,30
Linde India Ltd,Jun 2023,Chemicals,Bull,6.6,21.74,97.2,12.46,72.9,0.06,13.6,18.2,23.0,0.35,1.65,164.0,4.4,0.0,1.05,53108.0,11.71,-48.35,-0.49,33
Linde India Ltd,Jun 2024,Chemicals,Bull,28.98,14.18,97.2,12.46,72.9,0.06,13.6,18.2,28.0,0.35,1.65,92.0,-7.51,-5.0,1.05,53108.0,13.33,13.83,0.73,31
Linde India Ltd,Jun 2025,Chemicals,Bull,7.21,0.73,97.2,12.46,72.9,0.06,13.6,18.2,34.0,0.35,1.65,65.67,-5.78,-7.76,1.05,53108.0,12.57,-5.7,0.88,24
Linde India Ltd,Jun 2026,Chemicals,Bull,4.41,-3.39,97.2,12.46,72.9,0.06,13.6,18.2,29.0,0.35,1.65,33.5,-1.0,-45.6,1.05,53108.0,12.26,-2.47,-0.49,26
Linde India Ltd,Mar 2024,Chemicals,Bull,13.09,5.55,97.2,12.46,72.9,0.06,13.6,18.2,28.0,0.35,1.65,44.75,-12.62,5.0,1.05,53108.0,12.36,0.82,0.23,30
Linde India Ltd,Mar 2025,Chemicals,Bear,2.93,-0.26,97.2,12.46,72.9,0.06,13.6,18.2,35.0,0.35,1.65,30.0,-9.34,3.51,1.05,53108.0,13.88,12.3,0.51,34
Linde India Ltd,Mar 2026,Chemicals,Bear,15.84,-5.93,97.2,12.46,72.9,0.06,13.6,18.2,28.0,0.35,1.65,57.67,7.53,-28.04,1.05,53108.0,9.08,-34.58,-0.34,34
Linde India Ltd,Sep 2023,Chemicals,Bull,37.56,-3.65,97.2,12.46,72.9,0.06,13.6,18.2,24.0,0.35,1.65,174.0,2.45,3.81,1.05,53108.0,12.75,40.42,0.88,25
Linde India Ltd,Sep 2024,Chemicals,Bull,0.62,2.99,97.2,12.46,72.9,0.06,13.6,18.2,28.0,0.35,1.65,89.5,0.63,0.95,1.05,53108.0,12.48,-2.12,0.68,34
Linde India Ltd,Sep 2025,Chemicals,Bear,-4.84,6.91,97.2,12.46,72.9,0.06,13.6,18.2,44.0,0.35,1.65,94.0,8.78,44.92,1.05,53108.0,20.05,60.66,0.88,29
Lloyds Metals & Energy Ltd,Dec 2023,Manufacturing,Bull,9.07,2.51,21.3,7.32,15.98,0.06,36.6,27.3,24.0,0.35,1.65,224.5,4.53,4.31,1.05,101301.0,6.56,8.7,0.32,28
Lloyds Metals & Energy Ltd,Dec 2024,Manufacturing,Bear,25.6,1.04,21.3,7.32,15.98,0.06,36.6,27.3,32.0,0.35,1.65,67.0,4.53,4.31,1.05,101301.0,7.44,13.41,0.79,34
Lloyds Metals & Energy Ltd,Dec 2025,Manufacturing,Bull,6.91,-0.51,21.3,7.32,15.98,0.06,36.6,27.3,35.0,0.35,1.65,11.55,4.53,4.31,1.05,101301.0,19.24,150.0,0.62,32
Lloyds Metals & Energy Ltd,Jun 2023,Manufacturing,Bull,10.66,-3.35,21.3,7.32,15.98,0.06,36.6,27.3,27.0,0.35,1.65,268.88,4.53,4.31,1.05,101301.0,7.99,-58.47,0.34,26
Lloyds Metals & Energy Ltd,Jun 2024,Manufacturing,Bull,21.87,4.61,21.3,7.32,15.98,0.06,36.6,27.3,30.0,0.35,1.65,268.88,26.41,67.77,1.05,101301.0,11.03,38.05,0.93,35
Lloyds Metals & Energy Ltd,Jun 2025,Manufacturing,Bull,24.53,-6.0,21.3,7.32,15.98,0.06,36.6,27.3,33.0,0.35,1.65,52.93,42.33,65.04,1.05,101301.0,12.26,11.15,0.95,26
Lloyds Metals & Energy Ltd,Jun 2026,Manufacturing,Bull,34.42,-6.79,21.3,7.32,15.98,0.06,36.6,27.3,38.0,0.35,1.65,10.08,45.39,59.08,1.05,101301.0,30.67,150.0,0.92,27
Lloyds Metals & Energy Ltd,Mar 2024,Manufacturing,Bull,-0.3,4.48,21.3,7.32,15.98,0.06,36.6,27.3,29.0,0.35,1.65,229.0,-20.96,-31.27,1.05,101301.0,5.48,-82.13,0.18,33
Lloyds Metals & Energy Ltd,Mar 2025,Manufacturing,Bear,1.92,13.22,21.3,7.32,15.98,0.06,36.6,27.3,22.0,0.35,1.65,20.08,-50.64,-63.73,1.05,101301.0,3.86,-29.56,0.32,27
Lloyds Metals & Energy Ltd,Mar 2026,Manufacturing,Bear,-5.97,1.67,21.3,7.32,15.98,0.06,36.6,27.3,42.0,0.35,1.65,15.15,123.91,138.32,1.05,101301.0,25.22,150.0,0.93,27
Lloyds Metals & Energy Ltd,Sep 2023,Manufacturing,Bull,-4.83,12.1,21.3,7.32,15.98,0.06,36.6,27.3,26.0,0.35,1.65,268.88,-55.39,-86.68,1.05,101301.0,4.58,-81.84,0.76,32
Lloyds Metals & Energy Ltd,Sep 2024,Manufacturing,Bull,29.58,20.72,21.3,7.32,15.98,0.06,36.6,27.3,29.0,0.35,1.65,102.75,-7.59,8.66,1.05,101301.0,5.76,25.76,0.94,28
Lloyds Metals & Energy Ltd,Sep 2025,Manufacturing,Bear,-22.49,2.29,21.3,7.32,15.98,0.06,36.6,27.3,29.0,0.35,1.65,5.93,123.91,180.69,1.05,101301.0,10.87,88.72,0.91,35
L&T Finance Ltd,Dec 2023,Banking,Bull,22.26,-8.89,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,9.96,1.05,77471.0,2.57,8.7,0.59,28
L&T Finance Ltd,Dec 2024,Banking,Bear,-27.9,-12.06,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,9.96,1.05,77471.0,2.51,-2.33,0.69,27
L&T Finance Ltd,Dec 2025,Banking,Bull,22.19,3.04,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,9.96,1.05,77471.0,2.95,17.53,0.81,30
L&T Finance Ltd,Jun 2023,Banking,Bull,52.48,6.79,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,9.96,1.05,77471.0,2.14,-27.46,0.15,28
L&T Finance Ltd,Jun 2024,Banking,Bull,12.87,8.29,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,7.2,1.05,77471.0,2.75,28.5,0.82,35
L&T Finance Ltd,Jun 2025,Banking,Bull,38.71,11.65,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,11.98,1.05,77471.0,2.81,2.18,0.59,25
L&T Finance Ltd,Jun 2026,Banking,Bull,28.33,-0.22,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,24.12,1.05,77471.0,3.6,28.11,0.9,33
L&T Finance Ltd,Mar 2024,Banking,Bull,-3.18,14.78,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,4.14,1.05,77471.0,2.23,-38.06,-0.03,32
L&T Finance Ltd,Mar 2025,Banking,Bear,11.22,5.97,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,-7.15,1.05,77471.0,2.55,14.35,0.1,26
L&T Finance Ltd,Mar 2026,Banking,Bear,-24.29,-0.7,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,15.41,1.05,77471.0,3.22,26.27,0.77,26
L&T Finance Ltd,Sep 2023,Banking,Bull,-1.59,7.18,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,-35.15,1.05,77471.0,2.4,-25.47,-0.49,33
L&T Finance Ltd,Sep 2024,Banking,Bull,-2.25,5.71,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,26.04,1.05,77471.0,2.79,16.25,0.93,27
L&T Finance Ltd,Sep 2025,Banking,Bear,19.94,1.9,24.2,2.76,18.15,0.89,11.2,8.4,44.0,0.45,1.65,14.93,8.74,15.57,1.05,77471.0,2.94,5.38,-0.15,30
